State,District,Year,Season,Crop,Area,Production,Rainfall,temperature
Gujarat,AHMADABAD,2011,Kharif,Arhar/Tur,1100,1200,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Bajra,12900,18100,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Castor seed,36000,80700,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Cotton(lint),221900,391600,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Groundnut,200,300,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Moong(Green Gram),1900,900,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Moth,4600,2900,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Other Kharif pulses,8000,3900,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Rice,119000,311000,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Sesamum,3200,1400,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Tobacco,100,100,163.1,39.2525
Gujarat,AHMADABAD,2011,Kharif,Urad,600,500,163.1,39.2525
Gujarat,AHMADABAD,2011,Rabi,Gram,29700,20800,0.284,28.25333333
Gujarat,AHMADABAD,2011,Rabi,Jowar,9000,9600,0.284,28.25333333
Gujarat,AHMADABAD,2011,Rabi,Onion,100,2200,0.284,28.25333333
Gujarat,AHMADABAD,2011,Rabi,Rapeseed &Mustard,1800,2800,0.284,28.25333333
Gujarat,AHMADABAD,2011,Rabi,Wheat,189800,473900,0.284,28.25333333
Gujarat,AHMADABAD,2011,Summer,Bajra,3500,9000,5.288,32.305
Gujarat,AHMADABAD,2011,Summer,Moong(Green Gram),400,300,5.288,32.305
Gujarat,AHMADABAD,2011,Summer,Rice,14100,54600,5.288,32.305
Gujarat,AHMADABAD,2011,Whole Year,Guar seed,600,400,68.042,29.82
Gujarat,AHMADABAD,2011,Whole Year,other oilseeds,1900,900,68.042,29.82
Gujarat,AHMADABAD,2012,Kharif,Arhar/Tur,1000,900,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Bajra,1700,2200,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Castor seed,52500,78800,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Cotton(lint),176800,302100,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Groundnut,100,100,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Moong(Green Gram),800,400,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Moth,1500,800,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Other Kharif pulses,4200,1500,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Rice,107800,212600,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Sesamum,1600,800,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Tobacco,100,200,103.63,39.3225
Gujarat,AHMADABAD,2012,Kharif,Urad,100,100,103.63,39.3225
Gujarat,AHMADABAD,2012,Rabi,Gram,15700,11300,1.75,27.88333333
Gujarat,AHMADABAD,2012,Rabi,Rapeseed &Mustard,500,900,1.75,27.88333333
Gujarat,AHMADABAD,2012,Rabi,Tobacco,100,100,1.75,27.88333333
Gujarat,AHMADABAD,2012,Rabi,Wheat,178800,451100,1.75,27.88333333
Gujarat,AHMADABAD,2012,Summer,Bajra,900,2300,7.138,32.64
Gujarat,AHMADABAD,2012,Summer,Moong(Green Gram),500,300,7.138,32.64
Gujarat,AHMADABAD,2012,Summer,Rice,4700,13100,7.138,32.64
Gujarat,AHMADABAD,2012,Whole Year,Guar seed,10600,6400,43.242,29.81
Gujarat,AMRELI,1997,Kharif,Arhar/Tur,1100,800,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Bajra,46100,97200,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Dry chillies,400,200,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Groundnut,285400,239500,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Jowar,17600,6000,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Moong(Green Gram),2700,1400,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Moth,500,200,211.88,39.075
Gujarat,AMRELI,1997,Kharif,Urad,2400,1200,211.88,39.075
Gujarat,AMRELI,1997,Rabi,Gram,2500,1600,3.3,26.66666667
Gujarat,AMRELI,1997,Rabi,Jowar,1700,1500,3.3,26.66666667
Gujarat,AMRELI,1997,Rabi,Rapeseed &Mustard,1500,1500,3.3,26.66666667
Gujarat,AMRELI,1997,Rabi,Wheat,17300,49300,3.3,26.66666667
Gujarat,AMRELI,1997,Summer,Bajra,300,600,90.6,31.7175
Gujarat,AMRELI,1997,Summer,Groundnut,4200,5000,90.6,31.7175
Gujarat,AMRELI,1997,Whole Year,Castor seed,1500,3400,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Cotton(lint),79700,228200,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Garlic,1300,8800,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Maize,4700,7700,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Onion,1700,59900,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Pulses total,6700,36,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Sesamum,32100,15800,89.075,29.05
Gujarat,AMRELI,1997,Whole Year,Sugarcane,5800,427000,89.075,29.05
Gujarat,AMRELI,1998,Kharif,Arhar/Tur,1300,1200,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Bajra,48600,94700,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Castor seed,1400,3800,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Cotton(lint),90100,371900,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Groundnut,275500,312800,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Jowar,20300,3400,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Maize,4000,6900,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Moong(Green Gram),3000,1700,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Moth,500,100,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Rice,100,100,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Sesamum,32000,16200,213.1,39.2625
Gujarat,AMRELI,1998,Kharif,Urad,2100,1400,213.1,39.2625
Gujarat,AMRELI,1998,Rabi,Gram,3000,1700,34.4,27.75666667
Gujarat,AMRELI,1998,Rabi,Jowar,400,300,34.4,27.75666667
Gujarat,AMRELI,1998,Rabi,Rapeseed &Mustard,1400,1900,34.4,27.75666667
Gujarat,AMRELI,1998,Rabi,Wheat,25600,74800,34.4,27.75666667
Gujarat,AMRELI,1998,Summer,Bajra,300,800,27.875,32.3025
Gujarat,AMRELI,1998,Summer,Groundnut,4200,6200,27.875,32.3025
Gujarat,AMRELI,1998,Whole Year,Dry chillies,300,300,89.167,29.7
Gujarat,AMRELI,1998,Whole Year,Garlic,1600,11400,89.167,29.7
Gujarat,AMRELI,1998,Whole Year,Oilseeds total,314500,340900,89.167,29.7
Gujarat,AMRELI,1998,Whole Year,Onion,2600,76000,89.167,29.7
Gujarat,AMRELI,1998,Whole Year,Pulses total,9900,6100,89.167,29.7
Gujarat,AMRELI,1998,Whole Year,Sugarcane,5200,492000,89.167,29.7
Gujarat,AMRELI,1999,Kharif,Arhar/Tur,1000,800,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Bajra,44800,47400,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Castor seed,2100,3900,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Cotton(lint),93500,124500,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Groundnut,271600,84100,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Jowar,7400,400,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Maize,2900,3800,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Moong(Green Gram),3000,700,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Moth,500,0,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Rice,100,100,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Sesamum,33900,7200,111.84,39.0875
Gujarat,AMRELI,1999,Kharif,Urad,2000,600,111.84,39.0875
Gujarat,AMRELI,1999,Rabi,Gram,1900,900,23.1667,27.95333333
Gujarat,AMRELI,1999,Rabi,Jowar,900,200,23.1667,27.95333333
Gujarat,AMRELI,1999,Rabi,Rapeseed &Mustard,900,800,23.1667,27.95333333
Gujarat,AMRELI,1999,Rabi,Wheat,7800,16700,23.1667,27.95333333
Gujarat,AMRELI,1999,Summer,Bajra,200,300,41.35,32.48
Gujarat,AMRELI,1999,Summer,Groundnut,10000,500,41.35,32.48
Gujarat,AMRELI,1999,Whole Year,Dry chillies,200,100,47.367,29.81
Gujarat,AMRELI,1999,Whole Year,Garlic,800,3500,47.367,29.81
Gujarat,AMRELI,1999,Whole Year,Onion,600,13100,47.367,29.81
Gujarat,AMRELI,1999,Whole Year,Sugarcane,6000,416000,47.367,29.81
Gujarat,AMRELI,2000,Kharif,Arhar/Tur,1000,400,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Bajra,41400,30000,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Castor seed,5000,7000,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Cotton(lint),73100,58700,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Groundnut,247600,42100,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Jowar,18300,500,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Maize,5000,3800,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Moong(Green Gram),2900,800,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Moth,500,,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Other Kharif pulses,600,100,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Sesamum,45900,7800,79.37,39.0475
Gujarat,AMRELI,2000,Kharif,Urad,3000,1000,79.37,39.0475
Gujarat,AMRELI,2000,Rabi,Jowar,100,,1.017,28.51333333
Gujarat,AMRELI,2000,Rabi,Rapeseed &Mustard,100,100,1.017,28.51333333
Gujarat,AMRELI,2000,Rabi,Wheat,2600,5900,1.017,28.51333333
Gujarat,AMRELI,2000,Summer,Bajra,100,300,13.413,32.24
Gujarat,AMRELI,2000,Summer,Groundnut,200,200,13.413,32.24
Gujarat,AMRELI,2000,Whole Year,Dry chillies,200,100,34.863,29.75
Gujarat,AMRELI,2000,Whole Year,Garlic,100,200,34.863,29.75
Gujarat,AMRELI,2000,Whole Year,Guar seed,1000,200,34.863,29.75
Gujarat,AMRELI,2000,Whole Year,Onion,100,2100,34.863,29.75
Gujarat,AMRELI,2000,Whole Year,Sugarcane,400,11000,34.863,29.75
Gujarat,AMRELI,2001,Kharif,Arhar/Tur,1000,600,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Bajra,40900,77700,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Castor seed,3800,6800,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Cotton(lint),84300,83000,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Groundnut,281100,408200,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Jowar,8100,4200,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Maize,3500,6900,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Moong(Green Gram),3400,2200,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Moth,600,200,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Other Kharif pulses,400,100,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Rice,100,100,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Sesamum,36000,26900,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Small millets,2000,300,134.95,39.3575
Gujarat,AMRELI,2001,Kharif,Urad,3500,2900,134.95,39.3575
Gujarat,AMRELI,2001,Rabi,Gram,1100,300,6.117,28.12666667
Gujarat,AMRELI,2001,Rabi,Jowar,100,100,6.117,28.12666667
Gujarat,AMRELI,2001,Rabi,Rapeseed &Mustard,400,500,6.117,28.12666667
Gujarat,AMRELI,2001,Rabi,Wheat,11200,30100,6.117,28.12666667
Gujarat,AMRELI,2001,Summer,Bajra,200,300,49.15,32.54
Gujarat,AMRELI,2001,Summer,Groundnut,500,800,49.15,32.54
Gujarat,AMRELI,2001,Whole Year,Dry chillies,100,100,56.634,29.99
Gujarat,AMRELI,2001,Whole Year,Garlic,400,2400,56.634,29.99
Gujarat,AMRELI,2001,Whole Year,Onion,800,22100,56.634,29.99
Gujarat,AMRELI,2002,Kharif,Arhar/Tur,400,300,94,39.8325
Gujarat,AMRELI,2002,Kharif,Bajra,41200,76300,94,39.8325
Gujarat,AMRELI,2002,Kharif,Castor seed,1300,1600,94,39.8325
Gujarat,AMRELI,2002,Kharif,Cotton(lint),88800,140400,94,39.8325
Gujarat,AMRELI,2002,Kharif,Groundnut,313000,224500,94,39.8325
Gujarat,AMRELI,2002,Kharif,Jowar,11600,3100,94,39.8325
Gujarat,AMRELI,2002,Kharif,Maize,1800,3000,94,39.8325
Gujarat,AMRELI,2002,Kharif,Moong(Green Gram),3000,900,94,39.8325
Gujarat,AMRELI,2002,Kharif,Moth,300,200,94,39.8325
Gujarat,AMRELI,2002,Kharif,Other Kharif pulses,100,100,94,39.8325
Gujarat,AMRELI,2002,Kharif,Sesamum,35200,19900,94,39.8325
Gujarat,AMRELI,2002,Kharif,Urad,2700,900,94,39.8325
Gujarat,AMRELI,2002,Rabi,Gram,900,400,0.3,28.58666667
Gujarat,AMRELI,2002,Rabi,Other Rabi pulses,100,100,0.3,28.58666667
Gujarat,AMRELI,2002,Rabi,Rapeseed &Mustard,400,500,0.3,28.58666667
Gujarat,AMRELI,2002,Rabi,Wheat,7800,19200,0.3,28.58666667
Gujarat,AMRELI,2002,Summer,Bajra,200,400,50.086,33.16
Gujarat,AMRELI,2002,Summer,Groundnut,200,300,50.086,33.16
Gujarat,AMRELI,2002,Whole Year,Dry chillies,300,300,39.386,30.23
Gujarat,AMRELI,2002,Whole Year,Garlic,500,2700,39.386,30.23
Gujarat,AMRELI,2002,Whole Year,Onion,800,22800,39.386,30.23
Gujarat,AMRELI,2002,Whole Year,Sugarcane,3900,275000,39.386,30.23
Gujarat,AMRELI,2003,Kharif,Arhar/Tur,1100,900,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Bajra,31500,62600,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Castor seed,2000,3800,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Cotton(lint),104000,339200,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Groundnut,300700,699000,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Jowar,17500,2100,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Maize,2200,3700,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Moong(Green Gram),4500,2600,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Moth,800,400,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Other Kharif pulses,200,100,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Sesamum,43500,25100,183.98,39.28
Gujarat,AMRELI,2003,Kharif,Urad,4200,2800,183.98,39.28
Gujarat,AMRELI,2003,Rabi,Gram,1900,1900,0.817,27.69666667
Gujarat,AMRELI,2003,Rabi,Other Rabi pulses,100,100,0.817,27.69666667
Gujarat,AMRELI,2003,Rabi,Rapeseed &Mustard,500,800,0.817,27.69666667
Gujarat,AMRELI,2003,Rabi,Small millets,300,100,0.817,27.69666667
Gujarat,AMRELI,2003,Rabi,Wheat,11600,37900,0.817,27.69666667
Gujarat,AMRELI,2003,Summer,Bajra,200,500,34.7,32.4825
Gujarat,AMRELI,2003,Summer,Groundnut,1100,1700,34.7,32.4825
Gujarat,AMRELI,2003,Whole Year,Dry chillies,300,200,76.938,29.75
Gujarat,AMRELI,2003,Whole Year,Garlic,1000,7200,76.938,29.75
Gujarat,AMRELI,2003,Whole Year,Onion,1900,62800,76.938,29.75
Gujarat,AMRELI,2003,Whole Year,Sugarcane,200,14000,76.938,29.75
Gujarat,AMRELI,2004,Kharif,Arhar/Tur,1500,1400,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Bajra,34200,42200,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Castor seed,1900,3300,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Cotton(lint),116400,290800,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Groundnut,300700,94300,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Jowar,100,100,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Maize,800,800,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Moong(Green Gram),4400,1800,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Moth,1000,400,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Other Kharif pulses,100,100,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Sesamum,41000,7500,146.99,38.71
Gujarat,AMRELI,2004,Kharif,Urad,4000,2500,146.99,38.71
Gujarat,AMRELI,2004,Rabi,Gram,2700,2700,6.983,27.65
Gujarat,AMRELI,2004,Rabi,Rapeseed &Mustard,400,500,6.983,27.65
Gujarat,AMRELI,2004,Rabi,Wheat,19100,60900,6.983,27.65
Gujarat,AMRELI,2004,Summer,Bajra,200,500,31.062,32.69
Gujarat,AMRELI,2004,Summer,Groundnut,600,1000,31.062,32.69
Gujarat,AMRELI,2004,Whole Year,Dry chillies,300,300,62,29.79
Gujarat,AMRELI,2004,Whole Year,Garlic,1700,8800,62,29.79
Gujarat,AMRELI,2004,Whole Year,Guar seed,100,100,62,29.79
Gujarat,AMRELI,2004,Whole Year,Onion,2800,82500,62,29.79
Gujarat,AMRELI,2004,Whole Year,Sugarcane,100,8000,62,29.79
Gujarat,AMRELI,2005,Kharif,Arhar/Tur,900,900,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Bajra,31600,55100,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Castor seed,1500,3000,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Cotton(lint),148100,567100,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Groundnut,289000,303400,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Jowar,1200,1400,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Maize,1100,1700,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Moong(Green Gram),3500,2100,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Moth,1300,700,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Other Kharif pulses,100,,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Sesamum,26700,12500,194.71,39.28
Gujarat,AMRELI,2005,Kharif,Urad,3300,2700,194.71,39.28
Gujarat,AMRELI,2005,Rabi,Gram,2400,2600,0.517,27.49666667
Gujarat,AMRELI,2005,Rabi,Jowar,100,100,0.517,27.49666667
Gujarat,AMRELI,2005,Rabi,Rapeseed &Mustard,300,400,0.517,27.49666667
Gujarat,AMRELI,2005,Rabi,Wheat,27000,88300,0.517,27.49666667
Gujarat,AMRELI,2005,Summer,Bajra,600,1300,71.15,32.33
Gujarat,AMRELI,2005,Summer,Groundnut,1200,2000,71.15,32.33
Gujarat,AMRELI,2005,Whole Year,Banana,100,7700,81.167,29.6
Gujarat,AMRELI,2005,Whole Year,Dry chillies,100,100,81.167,29.6
Gujarat,AMRELI,2005,Whole Year,Garlic,1900,12700,81.167,29.6
Gujarat,AMRELI,2005,Whole Year,Guar seed,200,100,81.167,29.6
Gujarat,AMRELI,2005,Whole Year,Onion,2000,58900,81.167,29.6
Gujarat,AMRELI,2005,Whole Year,Sugarcane,100,9000,81.167,29.6
Gujarat,AMRELI,2006,Kharif,Arhar/Tur,900,800,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Bajra,22300,35300,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Castor seed,1800,3200,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Cotton(lint),194300,890100,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Groundnut,276700,113400,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Maize,1900,600,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Moong(Green Gram),3800,1300,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Moth,600,200,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Sesamum,30300,9900,217.31,39.0075
Gujarat,AMRELI,2006,Kharif,Urad,3100,1400,217.31,39.0075
Gujarat,AMRELI,2006,Rabi,Gram,4200,5200,2.4,27.78
Gujarat,AMRELI,2006,Rabi,Rapeseed &Mustard,300,400,2.4,27.78
Gujarat,AMRELI,2006,Rabi,Wheat,27800,92700,2.4,27.78
Gujarat,AMRELI,2006,Summer,Bajra,2000,4700,24.075,32.2225
Gujarat,AMRELI,2006,Summer,Groundnut,2100,3600,24.075,32.2225
Gujarat,AMRELI,2006,Whole Year,Dry chillies,200,200,90.825,30.06
Gujarat,AMRELI,2006,Whole Year,Garlic,1300,8200,90.825,30.06
Gujarat,AMRELI,2006,Whole Year,Onion,1000,22400,90.825,30.06
Gujarat,AMRELI,2006,Whole Year,Sugarcane,200,14000,90.825,30.06
Gujarat,AMRELI,2007,Kharif,Arhar/Tur,700,800,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Bajra,15600,25500,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Castor seed,700,1300,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Cotton(lint),235600,891700,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Groundnut,241100,427700,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Maize,900,1200,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Moong(Green Gram),3800,2100,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Moth,300,200,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Other Kharif pulses,300,200,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Sesamum,19300,9400,206.42,39.0275
Gujarat,AMRELI,2007,Kharif,Urad,2800,1800,206.42,39.0275
Gujarat,AMRELI,2007,Rabi,Gram,9400,12200,0.717,28.03
Gujarat,AMRELI,2007,Rabi,Rapeseed &Mustard,200,400,0.717,28.03
Gujarat,AMRELI,2007,Rabi,Wheat,46700,181700,0.717,28.03
Gujarat,AMRELI,2007,Summer,Bajra,1100,2500,26.086,32.395
Gujarat,AMRELI,2007,Summer,Groundnut,2100,3600,26.086,32.395
Gujarat,AMRELI,2007,Whole Year,Dry chillies,100,100,86.234,29.84
Gujarat,AMRELI,2007,Whole Year,Garlic,4300,25700,86.234,29.84
Gujarat,AMRELI,2007,Whole Year,Onion,7100,211700,86.234,29.84
Gujarat,AMRELI,2007,Whole Year,Sugarcane,300,24000,86.234,29.84
Gujarat,AMRELI,2008,Kharif,Arhar/Tur,600,600,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Bajra,13400,23200,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Castor seed,1200,2300,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Cotton(lint),227100,760800,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Groundnut,248100,115400,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Maize,600,900,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Moong(Green Gram),3800,1600,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Moth,100,100,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Other Kharif pulses,1100,600,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Sesamum,18600,7900,150.43,38.9525
Gujarat,AMRELI,2008,Kharif,Urad,3400,2000,150.43,38.9525
Gujarat,AMRELI,2008,Rabi,Gram,8200,12300,4.683,28.29
Gujarat,AMRELI,2008,Rabi,Onion,4200,115100,4.683,28.29
Gujarat,AMRELI,2008,Rabi,Rapeseed &Mustard,100,100,4.683,28.29
Gujarat,AMRELI,2008,Rabi,Wheat,39300,112000,4.683,28.29
Gujarat,AMRELI,2008,Summer,Bajra,1400,3400,19.75,32.12
Gujarat,AMRELI,2008,Summer,Groundnut,4200,7800,19.75,32.12
Gujarat,AMRELI,2008,Whole Year,Dry chillies,100,100,63.292,29.64
Gujarat,AMRELI,2008,Whole Year,Garlic,2600,13200,63.292,29.64
Gujarat,AMRELI,2008,Whole Year,Sugarcane,100,8000,63.292,29.64
Gujarat,AMRELI,2009,Kharif,Arhar/Tur,600,500,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Bajra,9100,6800,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Castor seed,800,1600,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Cotton(lint),245500,685600,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Groundnut,234500,38800,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Jowar,3000,3000,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Maize,1200,1200,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Moong(Green Gram),3600,1400,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Other Kharif pulses,1000,600,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Sesamum,16300,4000,122.84,39.9225
Gujarat,AMRELI,2009,Kharif,Urad,2500,1500,122.84,39.9225
Gujarat,AMRELI,2009,Rabi,Gram,1800,2100,6.717,27.95666667
Gujarat,AMRELI,2009,Rabi,Jowar,300,300,6.717,27.95666667
Gujarat,AMRELI,2009,Rabi,Onion,1900,52100,6.717,27.95666667
Gujarat,AMRELI,2009,Rabi,Other Cereals & Millets,100,100,6.717,27.95666667
Gujarat,AMRELI,2009,Rabi,Rapeseed &Mustard,100,100,6.717,27.95666667
Gujarat,AMRELI,2009,Rabi,Wheat,9100,27300,6.717,27.95666667
Gujarat,AMRELI,2009,Summer,Bajra,400,800,10.675,32.87
Gujarat,AMRELI,2009,Summer,Groundnut,1500,2900,10.675,32.87
Gujarat,AMRELI,2009,Whole Year,Dry chillies,100,100,51.605,30.3
Gujarat,AMRELI,2009,Whole Year,Garlic,1100,6000,51.605,30.3
Gujarat,AMRELI,2009,Whole Year,Sugarcane,100,6000,51.605,30.3
Gujarat,AMRELI,2010,Kharif,Arhar/Tur,700,700,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Bajra,9300,16200,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Castor seed,1100,2200,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Cotton(lint),269400,1142600,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Groundnut,217000,375400,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Jowar,1200,1300,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Maize,1600,2600,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Moong(Green Gram),3100,1400,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Other Kharif pulses,1400,700,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,other oilseeds,1100,400,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Sesamum,15600,6800,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Tobacco,1200,2000,210.27,39.0875
Gujarat,AMRELI,2010,Kharif,Urad,2300,1400,210.27,39.0875
Gujarat,AMRELI,2010,Rabi,Gram,2400,3500,21.55,27.78666667
Gujarat,AMRELI,2010,Rabi,Maize,800,1500,21.55,27.78666667
Gujarat,AMRELI,2010,Rabi,Other Cereals & Millets,400,500,21.55,27.78666667
Gujarat,AMRELI,2010,Rabi,Rapeseed &Mustard,200,300,21.55,27.78666667
